ID ERSAdeg ERSArel
01303083 UN NA 
01303082 UN NA 
01303081 UN NA 
01600993 UN NA 
29973102 UN NA 
00162922 UN NA 
30340812 UN NA 
00162920 UN NA 
00162926 UN NA 
30340816 UN NA 
00162924 UN NA 
00162925 UN NA 
01662975 UN NA 
00242190 UN NA 
01662977 UN NA 
01662976 UN NA 
01662971 UN NA 
22030869 UN NA 
01662972 UN NA 
22030868 UN NA 
01662979 UN NA 
01662978 UN NA 
01252188 UN NA 
00090816 UN NA 
01252183 UN NA 
01252182 UN NA 
01252181 UN NA 
01252180 UN NA 
01252187 UN NA 
01252185 UN NA 
01252184 UN NA 
00800929 UN NA 
10233116 UN NA 
21813097 UN NA 
22952906 UN NA 
00382272 UN NA 
00382271 UN NA 
00382276 UN NA 
00382274 UN NA 
00382275 UN NA 
21880866 UN NA 
21880865 UN NA 
00382279 UN NA 
30610543 UN NA 
30610540 UN NA 
30610545 UN NA 
10203108 UN NA 
22952903 UN NA 
01250941 UN NA 
00420520 UN NA 
00420521 UN NA 
00420528 UN NA 
01612279 UN NA 
00700118 UN NA 
00700119 UN NA 
03910872 UN NA 
00700114 UN NA 
00700115 UN NA 
00700116 UN NA 
00700117 UN NA 
29180871 UN NA 
00700111 UN NA 
00700112 UN NA 
29180872 UN NA 
03200378 UN NA 
03200379 UN NA 
22342912 UN NA 
22342913 UN NA 
22342914 UN NA 
22342915 UN NA 
22342916 UN NA 
22342917 UN NA 
03200370 UN NA 
22342919 UN NA 
03200372 UN NA 
03200373 UN NA 
03200374 UN NA 
03200376 UN NA 
29060467 UN NA 
00622214 UN NA 
29060466 UN NA 
21523071 UN NA 
01793008 UN NA 
01793009 UN NA 
00112802 UN NA 
01793003 UN NA 
00112800 UN NA 
00112801 UN NA 
01793006 UN NA 
01793007 UN NA 
00112804 UN NA 
01793005 UN NA 
01172302 UN NA 
01172303 UN NA 
01172300 UN NA 
00033101 UN NA 
00033100 UN NA 
00033103 UN NA 
00033102 UN NA 
01300660 UN NA 
10342970 UN NA 
10303127 UN NA 
30360411 UN NA 
30360410 UN NA 
30360413 UN NA 
30360412 UN NA 
00140099 UN NA 
00140098 3rd CO 
30360419 UN NA 
00140096 UN NA 
00140095 UN NA 
00140094 UN NA 
00140093 UN NA 
00140092 UN NA 
04190816 UN NA 
01322201 UN NA 
21020432 UN NA 
21020433 UN NA 
01060499 UN NA 
29660499 UN NA 
21022987 UN NA 
21020438 3rd HV 
01322203 UN NA 
10303126 UN NA 
01060495 UN NA 
29660495 UN NA 
06620684 UN NA 
06620686 UN NA 
06620681 UN NA 
00670158 UN NA 
00670159 UN NA 
30035153 UN NA 
00670150 UN NA 
00670151 UN NA 
00670154 UN NA 
00670155 UN NA 
00670156 UN NA 
00670157 UN NA 
30660642 UN NA 
05000865 UN NA 
05000866 3rd CO 
05000868 3rd CO 
05000869 3rd CO 
30660644 UN NA 
22045081 UN NA 
00620333 UN NA 
21022985 UN NA 
11913019 UN NA 
01260855 UN NA 
29152986 UN NA 
01260857 UN NA 
01260856 UN NA 
29152983 UN NA 
29152982 UN NA 
29152981 UN NA 
29152980 UN NA 
11913017 UN NA 
01320857 UN NA 
11913016 UN NA 
29793130 UN NA 
30000820 UN NA 
10203100 UN NA 
30860970 UN NA 
00995087 UN NA 
00995085 UN NA 
29110901 3rd CO 
01190978 UN NA 
11913011 UN NA 
00995081 UN NA 
29112983 UN NA 
01190975 UN NA 
29112981 UN NA 
11913010 UN NA 
01190970 UN NA 
29112986 UN NA 
01190972 UN NA 
29112984 UN NA 
01280466 UN NA 
01280467 UN NA 
30660476 UN NA 
00025087 UN NA 
00262288 UN NA 
00262289 UN NA 
00025081 UN NA 
04425192 UN NA 
00262282 UN NA 
00262283 UN NA 
00262281 UN NA 
00262286 UN NA 
21022982 UN NA 
00262284 UN NA 
00262285 2nd HS 
31225239 UN NA 
31225238 UN NA 
30330359 UN NA 
29960840 UN NA 
30330355 UN NA 
30330357 UN NA 
30330350 UN NA 
31225237 UN NA 
22530438 UN NA 
29955266 UN NA 
01680647 UN NA 
22530433 UN NA 
22530432 UN NA 
30810487 UN NA 
04210429 UN NA 
01612272 UN NA 
29690986 UN NA 
10740543 UN NA 
10222232 UN NA 
10740540 UN NA 
10740545 UN NA 
10222234 UN NA 
10222239 UN NA 
10222238 UN NA 
01692200 UN NA 
01612275 UN NA 
21763081 UN NA 
03330610 UN NA 
22940381 UN NA 
22940387 UN NA 
22940384 UN NA 
22940385 UN NA 
01770514 UN NA 
21763083 4th NA 
01770513 UN NA 
03205237 UN NA 
00380941 UN NA 
06220668 UN NA 
21852267 UN NA 
06220662 UN NA 
06220661 UN NA 
06220660 UN NA 
06220666 UN NA 
03205239 UN NA 
03205238 UN NA 
00891174 UN NA 
11912198 UN NA 
30240649 UN NA 
00891170 UN NA 
07730999 UN NA 
00891173 UN NA 
07390901 UN NA 
11912190 UN NA 
07730997 UN NA 
11912195 UN NA 
11912194 UN NA 
07730992 UN NA 
07730993 UN NA 
21680856 UN NA 
29860659 UN NA 
30500855 UN NA 
50750649 UN NA 
30500857 UN NA 
30500856 UN NA 
29860652 UN NA 
21735153 UN NA 
50750648 UN NA 
29860656 UN NA 
29860655 UN NA 
06660986 UN NA 
01372987 UN NA 
06660984 UN NA 
01372985 UN NA 
01793102 UN NA 
01372983 UN NA 
01372980 UN NA 
06660981 UN NA 
30090378 UN NA 
06660988 UN NA 
06660989 UN NA 
22282943 UN NA 
00883047 UN NA 
50750642 UN NA 
01793101 UN NA 
22040989 UN NA 
22040988 UN NA 
03610466 UN NA 
22040984 UN NA 
22040986 UN NA 
22040981 UN NA 
01725176 UN NA 
29905176 UN NA 
00414022 UN NA 
00414024 UN NA 
29575141 UN NA 
10700521 UN NA 
10700520 UN NA 
21602198 UN NA 
21602194 UN NA 
21602195 UN NA 
21602196 UN NA 
21602190 UN NA 
21602192 UN NA 
00380528 UN NA 
00955093 UN NA 
29695141 UN NA 
00630797 UN NA 
00630794 UN NA 
29410898 UN NA 
11552256 UN NA 
00080020 UN NA 
11552257 UN NA 
00753119 UN NA 
00750421 UN NA 
30700865 UN NA 
30650820 UN NA 
00242950 UN NA 
51410751 UN NA 
51410750 UN NA 
51410752 UN NA 
01050662 UN NA 
29470911 UN NA 
00242952 UN NA 
29470914 UN NA 
29715275 UN NA 
00570144 UN NA 
00570145 UN NA 
00570146 UN NA 
00570147 UN NA 
30220845 UN NA 
29520364 UN NA 
00570148 UN NA 
29520362 UN NA 
05400941 UN NA 
30110965 UN NA 
29090911 UN NA 
00883042 UN NA 
00563033 UN NA 
00563032 UN NA 
00702159 UN NA 
22862918 UN NA 
00563037 UN NA 
00563036 UN NA 
00563035 UN NA 
00563034 UN NA 
22862913 UN NA 
00702152 UN NA 
22862911 UN NA 
00702150 UN NA 
00702157 UN NA 
00702156 UN NA 
10500147 UN NA 
22862914 UN NA 
03155153 UN NA 
00353001 UN NA 
11730780 UN NA 
00825209 UN NA 
30970421 UN NA 
21705275 UN NA 
11730784 UN NA 
30970429 UN NA 
00500866 UN NA 
00893102 UN NA 
00500865 3rd CO 
04335081 UN NA 
29473080 UN NA 
29473081 UN NA 
29473082 UN NA 
29473083 UN NA 
29473085 UN NA 
00500868 UN NA 
00500869 FS FS 
22630625 UN NA 
22630622 UN NA 
22630620 UN NA 
00373131 UN NA 
00373130 PO PO 
30410699 UN NA 
01793109 UN NA 
21830355 UN NA 
30350872 UN NA 
30350871 UN NA 
04955209 UN NA 
29170355 UN NA 
29170357 UN NA 
29170350 UN NA 
00880458 UN NA 
29090752 UN NA 
29090750 UN NA 
29090751 UN NA 
29170359 UN NA 
30160528 UN NA 
52730718 UN NA 
30160521 UN NA 
30160520 UN NA 
20962258 UN NA 
11730989 UN NA 
21592986 UN NA 
21830357 UN NA 
20962257 UN NA 
20962256 UN NA 
21592985 UN NA 
20962253 UN NA 
00380132 UN NA 
00380133 UN NA 
00380130 UN NA 
00380136 UN NA 
00380137 UN NA 
00120048 UN NA 
00120049 UN NA 
00120046 UN NA 
00120047 UN NA 
00120044 UN NA 
00120045 UN NA 
00120042 UN NA 
11610147 UN NA 
11610144 UN NA 
00120041 UN NA 
21592981 UN NA 
20953028 UN NA 
20953029 UN NA 
20953027 UN NA 
20953024 3rd CO 
20953025 UN NA 
20953022 UN NA 
20953023 UN NA 
20953020 UN NA 
03760794 UN NA 
22560789 UN NA 
21500865 UN NA 
22560784 UN NA 
22560785 UN NA 
10172232 UN NA 
22560780 UN NA 
22560781 UN NA 
00080665 UN NA 
00540179 UN NA 
00092223 UN NA 
00080666 UN NA 
00080661 UN NA 
10373008 UN NA 
00080662 UN NA 
00540170 UN NA 
00540171 UN NA 
00540172 UN NA 
00540173 UN NA 
10373001 UN NA 
00540175 UN NA 
00290396 UN NA 
21600718 UN NA 
10620494 UN NA 
10620495 UN NA 
30100914 UN NA 
29590330 UN NA 
10620499 UN NA 
30100911 UN NA 
29930359 UN NA 
21730402 UN NA 
00225177 UN NA 
00225176 UN NA 
29930350 UN NA 
29930355 UN NA 
29930357 UN NA 
30770381 UN NA 
30770387 UN NA 
30770384 UN NA 
30770385 UN NA 
20940373 UN NA 
01722159 UN NA 
20963128 UN NA 
20963129 UN NA 
20963125 UN NA 
20963126 UN NA 
20963127 UN NA 
00092224 UN NA 
00932284 UN NA 
20963122 UN NA 
20963123 UN NA 
29673099 UN NA 
29673098 UN NA 
00290780 UN NA 
01702978 UN NA 
01702979 UN NA 
01702974 UN NA 
29673090 UN NA 
29673093 UN NA 
20940376 4th NA 
01702970 UN NA 
01702971 UN NA 
29673097 UN NA 
29673096 UN NA 
00255153 UN NA 
00290784 UN NA 
00810402 UN NA 
00810401 UN NA 
01011161 UN NA 
10793111 UN NA 
07790914 UN NA 
07790911 UN NA 
22340784 UN NA 
22340785 UN NA 
00561042 UN NA 
00561043 UN NA 
22340780 UN NA 
00561045 UN NA 
00561047 2nd AV 
01020681 UN NA 
01020686 UN NA 
22340789 UN NA 
01020684 UN NA 
21983116 UN NA 
10283128 UN NA 
10283129 UN NA 
10283122 UN NA 
10283123 UN NA 
21680467 UN NA 
21680466 UN NA 
10283126 UN NA 
10283127 UN NA 
00470514 UN NA 
10283125 UN NA 
00580660 UN NA 
00580661 UN NA 
00580662 UN NA 
21500429 UN NA 
00580665 UN NA 
00580666 UN NA 
21700684 UN NA 
21700686 UN NA 
21700681 UN NA 
30990401 UN NA 
21673130 UN NA 
30990402 UN NA 
30980419 UN NA 
21950467 UN NA 
21950466 UN NA 
00300659 UN NA 
21592269 UN NA 
00300652 UN NA 
00300656 UN NA 
00300655 UN NA 
30850381 UN NA 
01132959 UN NA 
01132958 UN NA 
01132957 UN NA 
30980411 UN NA 
01132954 UN NA 
01132952 UN NA 
01132951 UN NA 
01132950 UN NA 
30980413 UN NA 
30980412 UN NA 
22955075 UN NA 
11954024 UN NA 
11954022 UN NA 
22750845 UN NA 
10502916 UN NA 
22750840 UN NA 
22750842 UN NA 
22750843 UN NA 
31020381 UN NA 
00562170 UN NA 
00073008 UN NA 
00073009 UN NA 
31020387 UN NA 
30465042 UN NA 
00073005 UN NA 
00073006 UN NA 
00073007 UN NA 
00073000 UN NA 
00220520 UN NA 
00073002 UN NA 
00073003 UN NA 
05060773 UN NA 
05060770 UN NA 
05060776 UN NA 
30490816 UN NA 
05060775 UN NA 
21802303 UN NA 
21802302 UN NA 
05060779 UN NA 
00710816 UN NA 
00870738 UN NA 
10793116 UN NA 
22920739 UN NA 
03700872 PO PO 
03700871 UN NA 
00690413 UN NA 
22920738 UN NA 
01230747 UN NA 
00312303 UN NA 
10790534 UN NA 
00312300 UN NA 
10790530 UN NA 
10790533 UN NA 
21592263 UN NA 
03910914 UN NA 
20960534 UN NA 
20960536 UN NA 
20960530 UN NA 
20960533 UN NA 
20955266 3rd CO 
01482967 UN NA 
01482962 UN NA 
04100508 FS FS 
01060965 UN NA 
01060964 UN NA 
01140643 UN NA 
03555183 UN NA 
04100506 UN NA 
04100500 UN NA 
01482968 UN NA 
01482969 UN NA 
00103123 UN NA 
00103122 UN NA 
00281074 UN NA 
00281075 UN NA 
00103127 UN NA 
00103126 UN NA 
00103125 UN NA 
01603113 UN NA 
00103129 UN NA 
00103128 UN NA 
01603116 UN NA 
01603117 UN NA 
00281078 UN NA 
00281079 UN NA 
00960644 UN NA 
22762980 UN NA 
00960645 UN NA 
03214024 UN NA 
03214022 UN NA 
00772169 UN NA 
00772168 UN NA 
01510454 UN NA 
29794024 UN NA 
00772160 UN NA 
01510459 UN NA 
01510458 UN NA 
00772164 UN NA 
29794022 UN NA 
30193090 UN NA 
04335153 UN NA 
30193092 UN NA 
30193093 UN NA 
10433060 UN NA 
30193096 UN NA 
30193097 UN NA 
04940620 UN NA 
30193099 UN NA 
04940622 UN NA 
10433061 UN NA 
04940625 UN NA 
29690911 UN NA 
01722157 UN NA 
29705176 UN NA 
29705177 UN NA 
29690914 UN NA 
07760816 UN NA 
00713110 UN NA 
07760812 UN NA 
21592267 UN NA 
30560413 UN NA 
00622912 UN NA 
30560411 UN NA 
30560410 UN NA 
00622913 UN NA 
30560419 UN NA 
10433069 UN NA 
00655093 UN NA 
00622911 UN NA 
00713113 UN NA 
00622916 UN NA 
29670838 UN NA 
00622917 UN NA 
29123129 UN NA 
01595093 UN NA 
00622914 UN NA 
10285153 UN NA 
00622915 UN NA 
03150350 FS FS 
30293086 UN NA 
30293087 UN NA 
29670834 UN NA 
30293082 3rd CO 
30293083 UN NA 
30293080 UN NA 
01440175 UN NA 
52780738 UN NA 
30293088 UN NA 
30293089 UN NA 
20950362 UN NA 
00160136 UN NA 
51760775 UN NA 
01690396 UN NA 
30493087 UN NA 
22820302 UN NA 
51760770 UN NA 
01690391 UN NA 
51760779 UN NA 
30493081 UN NA 
01552924 UN NA 
01552925 PO PO 
01552926 UN NA 
01552927 UN NA 
01552920 UN NA 
30493082 UN NA 
01552922 UN NA 
01552923 UN NA 
22762986 UN NA 
01615093 UN NA 
00092167 UN NA 
00222285 UN NA 
30015209 UN NA 
10332954 UN NA 
01732200 UN NA 
00222283 UN NA 
30280838 UN NA 
00020362 UN NA 
29823069 UN NA 
22560992 UN NA 
22560995 UN NA 
29823061 UN NA 
00222281 UN NA 
30280834 UN NA 
30280835 UN NA 
29823065 UN NA 
30280837 UN NA 
20010686 UN NA 
20010684 UN NA 
20010681 UN NA 
21690656 UN NA 
21690659 UN NA 
30190914 UN NA 
00713116 UN NA 
21760797 UN NA 
21782286 UN NA 
21782285 UN NA 
21782284 UN NA 
21782283 UN NA 
21782282 UN NA 
21782281 UN NA 
22062285 UN NA 
00020360 UN NA 
21782289 UN NA 
21782288 UN NA 
07640981 UN NA 
21740508 UN NA 
01580362 UN NA 
00690078 UN NA 
01580360 UN NA 
01580361 UN NA 
00690075 UN NA 
00690074 UN NA 
07640989 UN NA 
07640988 UN NA 
00690071 UN NA 
21740506 UN NA 
00690072 UN NA 
04660816 UN NA 
31010508 UN NA 
31010500 UN NA 
31010506 UN NA 
00160137 UN NA 
10622952 UN NA 
22384024 UN NA 
00491193 UN NA 
00491191 UN NA 
22260914 UN NA 
00491195 UN NA 
21780812 UN NA 
21780816 UN NA 
29120837 UN NA 
22790337 UN NA 
29120835 UN NA 
29120834 UN NA 
22790333 UN NA 
22790330 UN NA 
30610666 UN NA 
30610665 UN NA 
30610662 UN NA 
30610660 UN NA 
30610661 UN NA 
30610668 UN NA 
00093092 UN NA 
22942980 UN NA 
10622959 UN NA 
03070467 UN NA 
03070466 UN NA 
30153078 UN NA 
00093097 UN NA 
30153072 UN NA 
01600901 UN NA 
30153070 4th NA 
30153071 UN NA 
30153077 UN NA 
00720487 UN NA 
00093099 UN NA 
30340999 4th NA 
22942983 UN NA 
30340997 UN NA 
30340995 UN NA 
30340992 UN NA 
30340993 2nd AV 
00432500 UN NA 
01563060 UN NA 
29980911 UN NA 
29680869 3rd CO 
29680868 4th NA 
00483041 UN NA 
00483040 UN NA 
00483047 UN NA 
22000508 UN NA 
00483045 UN NA 
01265081 UN NA 
01792258 UN NA 
01563065 UN NA 
00483049 UN NA 
22000506 PO PO 
29680865 2nd HS 
22000500 UN NA 
29680866 4th NA 
01682173 UN NA 
30460794 UN NA 
30460797 UN NA 
30555183 UN NA 
22942985 UN NA 
01265087 UN NA 
01340337 UN NA 
21965273 UN NA 
00070749 UN NA 
00070748 UN NA 
04190999 UN NA 
01340330 UN NA 
30550751 UN NA 
30550750 UN NA 
04190997 UN NA 
30550752 UN NA 
00070747 UN NA 
00070746 UN NA 
04190993 UN NA 
04190992 UN NA 
01160981 UN NA 
29605081 UN NA 
01160984 UN NA 
01160986 UN NA 
01160988 UN NA 
01160989 UN NA 
29743042 UN NA 
29743043 UN NA 
29743040 4th NA 
29743041 UN NA 
29743046 UN NA 
29743047 UN NA 
29743044 UN NA 
01020834 UN NA 
01583005 UN NA 
29743048 UN NA 
29743049 UN NA 
00925192 UN NA 
00700090 UN NA 
00700093 UN NA 
00700092 UN NA 
00700095 UN NA 
00700094 UN NA 
00700097 UN NA 
00700096 UN NA 
00700099 UN NA 
00700098 UN NA 
29093069 UN NA 
00950438 UN NA 
21965278 UN NA 
22942986 UN NA 
29433097 UN NA 
29433096 UN NA 
29522959 UN NA 
29522958 UN NA 
29433093 3rd CO 
29433092 3rd CO 
29062978 UN NA 
30050733 UN NA 
29062976 UN NA 
29062977 UN NA 
01560551 UN NA 
29062975 UN NA 
29522957 UN NA 
29062970 UN NA 
29522954 UN NA 
22980647 4th NA 
23035153 UN NA 
01000110 UN NA 
11612962 UN NA 
01000111 UN NA 
07700902 UN NA 
29840402 UN NA 
30420308 UN NA 
29430361 UN NA 
29430360 UN NA 
01001161 UN NA 
29430362 UN NA 
29430364 UN NA 
00390797 UN NA 
30230545 UN NA 
21560789 UN NA 
26002948 UN NA 
26002949 UN NA 
30230540 UN NA 
30230543 UN NA 
29960770 UN NA 
26002941 UN NA 
30820898 UN NA 
01772258 UN NA 
01772256 UN NA 
01772257 UN NA 
01772253 UN NA 
00972298 UN NA 
30233069 UN NA 
00972291 UN NA 
00972290 UN NA 
00972293 UN NA 
30233061 UN NA 
00972295 UN NA 
00972294 UN NA 
00972297 UN NA 
00972296 UN NA 
01350396 UN NA 
11740135 UN NA 
11740134 UN NA 
00901051 UN NA 
11740137 UN NA 
11740136 UN NA 
00470902 UN NA 
11740130 UN NA 
00210965 UN NA 
00210964 UN NA 
00901050 UN NA 
00362096 UN NA 
30130446 UN NA 
26010604 UN NA 
10753083 UN NA 
10753082 UN NA 
10753081 UN NA 
10753080 UN NA 
10753087 UN NA 
10753086 UN NA 
10753085 UN NA 
01140646 UN NA 
10753089 UN NA 
21800381 UN NA 
21800387 PO PO 
21800384 UN NA 
21800385 UN NA 
00460069 UN NA 
00460068 UN NA 
10702959 UN NA 
10702958 UN NA 
00460061 UN NA 
00460060 UN NA 
00460063 UN NA 
00460062 UN NA 
00460065 UN NA 
10702952 UN NA 
00460067 UN NA 
00460066 UN NA 
21903031 UN NA 
21903030 UN NA 
21903033 UN NA 
21903032 UN NA 
21903035 UN NA 
21903034 UN NA 
21903037 UN NA 
21903036 UN NA 
21903039 UN NA 
21903038 UN NA 
21600419 UN NA 
00512906 UN NA 
00512903 UN NA 
00512902 UN NA 
00512901 UN NA 
00512900 UN NA 
21850551 UN NA 
00512909 UN NA 
00512908 UN NA 
00500094 UN NA 
04295093 UN NA 
06490911 UN NA 
00600937 UN NA 
00600934 UN NA 
29002901 UN NA 
29002903 UN NA 
29002902 UN NA 
00821078 UN NA 
29002906 UN NA 
29002909 UN NA 
00542204 UN NA 
00821079 UN NA 
00542201 UN NA 
00542200 UN NA 
00542203 UN NA 
31090679 UN NA 
31030668 UN NA 
31030661 UN NA 
31030660 UN NA 
31030662 UN NA 
21600843 UN NA 
01572601 UN NA 
31030666 UN NA 
00602911 UN NA 
00602912 UN NA 
01572600 UN NA 
00602914 UN NA 
00602915 UN NA 
00602916 2nd AV 
00602917 UN NA 
00602918 UN NA 
00602919 UN NA 
10433117 UN NA 
10740666 UN NA 
10620128 UN NA 
10620129 UN NA 
10740662 UN NA 
00821070 PO PO 
10740660 UN NA 
10740661 UN NA 
10620122 UN NA 
10620123 UN NA 
10620120 UN NA 
10620121 UN NA 
10620126 UN NA 
00682102 UN NA 
00682101 UN NA 
10620125 UN NA 
01460169 UN NA 
00091079 UN NA 
00342918 UN NA 
01460167 UN NA 
11910521 UN NA 
11910520 UN NA 
01460166 UN NA 
00243111 UN NA 
03330540 UN NA 
01460165 UN NA 
03330545 UN NA 
21700914 UN NA 
01070125 UN NA 
01070126 UN NA 
30710779 UN NA 
21700911 UN NA 
01070122 UN NA 
01070123 UN NA 
30710775 UN NA 
01460163 UN NA 
30710776 UN NA 
01070128 UN NA 
30710770 UN NA 
30710773 UN NA 
00342912 UN NA 
04875075 UN NA 
01460161 UN NA 
00243110 UN NA 
30223118 UN NA 
30223117 UN NA 
30223116 UN NA 
30223113 UN NA 
30223111 UN NA 
30223110 UN NA 
51770645 UN NA 
21012163 UN NA 
21012160 UN NA 
21012161 UN NA 
21012167 UN NA 
21012164 UN NA 
21012168 UN NA 
21012169 UN NA 
29800513 UN NA 
00243117 UN NA 
01300320 UN NA 
01680545 UN NA 
29710871 UN NA 
29710872 UN NA 
01680540 UN NA 
01680543 UN NA 
22192923 UN NA 
10372941 UN NA 
00562229 UN NA 
00562228 UN NA 
30495275 UN NA 
00562223 UN NA 
22192925 UN NA 
00562224 UN NA 
00562227 UN NA 
00562226 UN NA 
03735042 3rd CO 
29900679 UN NA 
30370647 UN NA 
30060718 UN NA 
30370645 UN NA 
30370644 UN NA 
30370643 UN NA 
30370642 UN NA 
03705192 UN NA 
30370649 UN NA 
30370648 UN NA 
10502285 UN NA 
10502284 UN NA 
00355153 UN NA 
10502286 UN NA 
10502281 UN NA 
29660308 UN NA 
10502282 UN NA 
29660307 UN NA 
29660302 UN NA 
10502288 UN NA 
29660301 UN NA 
00040661 UN NA 
00040660 UN NA 
22270845 UN NA 
00040662 UN NA 
00040665 UN NA 
22270842 UN NA 
00040666 UN NA 
00040668 UN NA 
29110374 UN NA 
01662282 UN NA 
29700520 UN NA 
30450871 UN NA 
30450872 UN NA 
01790656 UN NA 
01790655 UN NA 
01790652 UN NA 
30063028 UN NA 
01570402 UN NA 
01570401 UN NA 
01790659 UN NA 
01780845 UN NA 
01063116 UN NA 
00592097 UN NA 
00592096 UN NA 
01780840 UN NA 
01780843 UN NA 
29413043 UN NA 
00592099 UN NA 
29413040 UN NA 
01183050 UN NA 
01183056 UN NA 
29510604 UN NA 
01183054 UN NA 
01183055 UN NA 
03370495 UN NA 
01080773 UN NA 
00062911 UN NA 
01063113 UN NA 
01093003 UN NA 
01093002 UN NA 
01093001 UN NA 
01093000 UN NA 
01093007 UN NA 
01093006 UN NA 
01093005 UN NA 
01093009 UN NA 
01063111 UN NA 
30830410 UN NA 
30100495 UN NA 
30100494 UN NA 
30100499 UN NA 
29515042 UN NA 
00460856 UN NA 
00460857 UN NA 
01460466 UN NA 
01460467 UN NA 
30250340 UN NA 
30063027 UN NA 
21905278 UN NA 
21023109 UN NA 
21905273 UN NA 
30140513 UN NA 
21905275 UN NA 
22752900 UN NA 
00582267 UN NA 
29263019 UN NA 
01153130 UN NA 
01153131 UN NA 
29263010 UN NA 
00572500 4th NA 
29263012 UN NA 
29263013 UN NA 
29263014 UN NA 
29263015 UN NA 
00582269 UN NA 
29263017 UN NA 
01290838 UN NA 
22580604 UN NA 
21642269 UN NA 
21642267 UN NA 
01290837 UN NA 
01290834 UN NA 
01290835 UN NA 
01682185 UN NA 
01322178 UN NA 
30410718 UN NA 
21023101 UN NA 
01322173 UN NA 
01322170 UN NA 
01322176 UN NA 
10432966 UN NA 
01322174 UN NA 
01322175 UN NA 
10432967 UN NA 
00115209 UN NA 
00062915 UN NA 
10432960 UN NA 
00362001 UN NA 
00362000 UN NA 
01043006 UN NA 
01043007 UN NA 
01043005 UN NA 
01043002 UN NA 
01572101 UN NA 
01572102 UN NA 
01043001 UN NA 
01043008 UN NA 
01043009 UN NA 
03500837 UN NA 
00062916 UN NA 
10501161 UN NA 
00423018 UN NA 
29120514 UN NA 
01190642 UN NA 
01190643 UN NA 
29823060 UN NA 
21680941 UN NA 
01190646 UN NA 
01190647 UN NA 
01190644 UN NA 
22120604 UN NA 
01190648 UN NA 
01190649 UN NA 
00062917 UN NA 
00011022 UN NA 
00011023 UN NA 
00011020 UN NA 
00011028 UN NA 
00232500 UN NA 
21885081 UN NA 
00260718 UN NA 
22585058 UN NA 
00270359 3rd CO 
21885085 UN NA 
21885087 UN NA 
31230978 UN NA 
31230972 UN NA 
31230970 UN NA 
31230975 UN NA 
30115141 UN NA 
00270350 UN NA 
29240972 UN NA 
10470361 UN NA 
10470360 UN NA 
10470362 UN NA 
10470364 UN NA 
11700835 UN NA 
00690506 UN NA 
00690500 UN NA 
01170151 UN NA 
03160752 UN NA 
03160751 UN NA 
03160750 UN NA 
00690508 UN NA 
29240975 UN NA 
01170154 UN NA 
30023035 UN NA 
00622800 UN NA 
00622801 UN NA 
00622802 UN NA 
00622804 UN NA 
29700318 UN NA 
29084024 UN NA 
29242995 UN NA 
29242996 UN NA 
29242997 UN NA 
29242990 UN NA 
29242991 UN NA 
29242992 UN NA 
29242993 UN NA 
21780381 UN NA 
21780385 UN NA 
29242999 UN NA 
21780387 3rd CO 
22693088 UN NA 
10370649 UN NA 
10370648 UN NA 
30343042 UN NA 
30343043 UN NA 
30343044 UN NA 
30343045 UN NA 
30343046 UN NA 
30343047 UN NA 
30343048 UN NA 
30343049 UN NA 
10370643 UN NA 
10370642 UN NA 
10370645 UN NA 
10370644 UN NA 
00450941 UN NA 
10370646 UN NA 
29120513 UN NA 
03210659 PO PO 
01040668 UN NA 
03210652 PO PO 
10512173 UN NA 
03210655 PO PO 
03210656 UN NA 
00071042 UN NA 
50585278 UN NA 
00660789 UN NA 
50585275 PO PO 
00660784 UN NA 
00660785 UN NA 
00660780 UN NA 
00660781 UN NA 
01583092 UN NA 
00470499 UN NA 
01583093 UN NA 
00470495 UN NA 
00470494 UN NA 
00580145 UN NA 
00580144 UN NA 
00580147 UN NA 
00580146 UN NA 
28015177 UN NA 
28015176 UN NA 
30130551 UN NA 
00580148 UN NA 
01560179 UN NA 
03910513 UN NA 
20992800 UN NA 
01560178 UN NA 
03910514 UN NA 
01092276 UN NA 
31110902 UN NA 
10235266 UN NA 
01133022 UN NA 
52380733 UN NA 
00922997 UN NA 
00922996 UN NA 
22133129 UN NA 
01583099 UN NA 
00922993 UN NA 
00922992 UN NA 
00922991 UN NA 
00922990 UN NA 
22133123 UN NA 
52660681 UN NA 
00422927 UN NA 
00422926 UN NA 
22133127 UN NA 
22133126 UN NA 
00422923 UN NA 
00922998 UN NA 
00492192 UN NA 
00492190 UN NA 
00105266 UN NA 
00492196 UN NA 
00492195 UN NA 
00492194 UN NA 
01605237 UN NA 
00492198 UN NA 
11732001 UN NA 
11732000 UN NA 
00970718 UN NA 
01220551 UN NA 
00920677 UN NA 
30300518 UN NA 
03070659 UN NA 
29990612 UN NA 
30300514 UN NA 
08420911 UN NA 
30300513 UN NA 
21670842 UN NA 
00700528 UN NA 
21670840 UN NA 
21670845 UN NA 
00700521 UN NA 
00700520 UN NA 
03215237 UN NA 
00710999 UN NA 
00710997 UN NA 
03215238 UN NA 
03215239 UN NA 
00710993 UN NA 
00710992 UN NA 
22382943 UN NA 
00310049 3rd CO 
22382941 UN NA 
00772288 UN NA 
00772289 UN NA 
20932295 UN NA 
00772284 UN NA 
00772285 UN NA 
00772286 UN NA 
22382948 UN NA 
00772281 UN NA 
00772282 UN NA 
00772283 UN NA 
